k Linear Matter Galaxy Monopole Quadrupole Hexadecapole
0.5121755443364241 377.6839906972894 544.5807791164253 42.744075427506495 389.4652769017243 891.3921585190748 233.83450908097944
0.5241298302206061 358.70481914658257 530.5354087666891 39.25263655209826 378.2698240394842 872.6084881281795 229.1963982622194
0.5363631316739235 340.6299821640839 516.7700724439024 35.93517656102299 367.3106194606558 853.9478562687383 224.5638178850811
0.5488819609789666 323.422265146422 503.27755156801265 32.77808345561396 356.5731957527124 835.410806422427 219.93908592072623
0.5616929824163804 307.04530287043633 490.05110214905113 29.768533043007825 346.0434025768787 816.9980993942028 215.3245519714645
0.5748030158125351 291.4621811845035 477.0849226737264 26.89468984451639 335.7102962893165 798.7126936008884 210.7228854760238
0.5882190401699956 276.6364997182782 464.373884782212 24.145623423729727 325.56479552292586 780.5588235850288 206.13694156972645
0.6019481973827274 262.5333979799281 451.9131996334488 21.51116417887312 315.5978417054727 762.5407396178036 201.56957761370967
0.6159977960380169 249.1195084952495 439.6984017578775 18.981881532466108 305.8003763201038 744.6626918135175 197.02365102568476
0.6303753153071282 236.36290418948755 427.7253820063622 16.549184725907327 296.164004995543 726.9293494017537 192.50204058519486
0.6450884089267687 224.23307216894264 415.9906675756097 14.206072122008838 286.6852113351061 709.3484600251144 188.00778233575673
0.6601449092734883 212.7008317798471 404.49124388450485 11.946616849368164 277.3626532555036 691.9291434511191 183.54398229947546
0.6755528315331639 201.738265223137 393.224397222244 9.765546981051603 268.19499865662937 674.680525630965 179.11374685304605
0.6913203779678128 191.3186683616111 382.18769926566563 7.658218817403246 259.1809152604068 657.6117324673846 174.72018237092325
0.7074559422819878 181.41650320517255 371.37899305879364 5.620592737204188 250.31907051551022 640.7318896783897 170.366395202233
0.7239681140910876 172.00735195873364 360.7963797432414 3.649209717473606 241.60813184585265 624.0501229344396 166.05549167889157
0.7408656834939568 163.06788458768048 350.4374968226339 1.7403055006888233 233.0460513634424 607.5738730628293 161.79012314314846
0.7581576457522102 154.57584273232214 340.29765421001304 -0.11246441108569408 224.62818041216156 591.3044543928256 157.57128601652016
0.7758532060787828 146.50995748929287 330.3718455596476 -1.9155829170307566 216.34927929073393 575.2417891170637 153.39960070829443
0.7939617845382275 138.84989996478367 320.65532747563975 -3.674974046568903 208.2041081943003 559.3857993229661 149.27568768275373
0.8124930210614048 131.57624408423808 311.1436090768995 -5.396023621108435 200.18742727279852 543.7364071540095 145.2001674095669
0.8314567805772064 124.67043061145739 301.8324419289695 -7.083599579880168 192.29399652425764 528.293534739395 141.17366021876555
0.8508631582640581 118.11473235365229 292.7178103366623 -8.742071907924835 184.51857596728257 513.0571041075488 137.19678659902328
0.8707224849239922 111.89222052839533 283.7959219912488 -10.375332194420475 176.85592547512167 498.027037503456 133.2701669562246
0.8910453324821503 105.98673226714763 275.06319890460884 -11.986812834636794 169.3008048502587 483.2032567911988 129.39442167036606
0.9118425196146562 100.38283108508854 266.5155901896767 -13.580364193378609 161.84758229811032 468.58456445167224 125.56983732933078
0.933125117507824 95.06575963175277 258.14690337192104 -15.162372178484846 154.48926474383634 454.1658701250855 121.79553978686863
0.9549044557518078 90.02143723859113 249.95067480269728 -16.739397971453656 147.21856354056547 439.9412381692063 118.07040292440001
0.9771921283717997 85.23643747875593 241.92067631538728 -18.31754466810178 140.02818998594626 425.9047330161325 114.39330053410801
1.0 80.69795998755757 234.05090561755998 -19.9024772318845 132.91085533838347 412.05041915108745 110.76310644048802
